"projectId","display","codingType","tcSize"
"4192","Persistent Mullerian Duct Syndrome","condition","1879"
"6106","Pulmonary Nocardiosis","condition","38507"
"4231","Vibratory Urticaria","condition","32570"
"2622","Hyperthyroidism","condition","672962"
"6541","Primary Mediastinal B-Cell Lymphoma (PMBCL)","condition","9244"
"85","Factor V Leiden Thrombophilia","condition","51969"
"1475","Cystinuria","condition","9218"
"393","Pulmonary Arteriovenous Malformation (PAVM)","condition","24220"
"4295","Autosomal Recessive Polycystic Kidney Disease","condition","7771"
"6137","Salivary Duct Stones","condition","27270"
"2397","Hemophagocytic Lymphohistiocytosis","condition","46657"
"516","Beriberi","condition","4213"
"6405","CHARGE Syndrome","condition","12145"
"5157","Central Pain Syndrome","condition","18050"
"5720","Congenital Cataract","condition","24911"
"260","Pernicious Anemia","condition","191284"
"5063","Sutton Disease 2","condition","44551"
"2203","Trichorhinophalangeal Syndrome Type 1 (TRPS1)","condition","2801"
"4958","Spinocerebellar Ataxia Type 31","condition","7774"
"6317","Hereditary Paraganglioma-Pheochromocytoma Syndrome","condition","93892"
"6326","Clear Cell Sarcoma","condition","714607"
"954","Chondrodysplasia Punctata Syndrome","condition","5724"
"2068","Fitz-Hugh-Curtis Syndrome","condition","1298"
"761","Cardiac Arrest","condition","978386"
"1759","Vascular Ehlers-Danlos Syndrome (VEDS)","condition","11294"
"3366","Metatropic Dysplasia","condition","781"
"874","CLN3 Disease","condition","18610"
"2248","Glutaric Acidemia Type 1","condition","1843"
"6243","UPJ Obstruction","condition","1819380"
"6406","Colorectal Polyps","condition","36634"
"5607","Acute Arterial Occlusion of Kidney","condition","18416"
"4253","Pityriasis Lichenoides","condition","4193"
"1025","Chromosome 6p Duplication","condition","319"
"5701","Chemosis","condition","15374"
"3068","Timothy Syndrome","condition","40665"
"5037","Striatonigral Degeneration Infantile","condition","14640"
"845","Cerebellar Degeneration","condition","760684"
"2361","Heavy Metal Poisoning","condition","106026"
"4312","Polymorphous Low Grade Adenocarcinoma","condition","20264"
"3187","Alpha Mannosidosis","condition","4063"
"4344","Portal Hypertension","condition","451370"
"1947","Facial Paralysis","condition","208912"
"3795","Familial Multiple Nevi Flammei","condition","11315"
"416","Asbestosis","condition","41175"
"5126","Tay-Sachs Disease","condition","12291"
"2819","CLN5 Disease","condition","18603"
"5428","Ventricular Tachycardia","condition","768323"
"3497","Mohr-Tranebjaerg Syndrome","condition","32236"
"5646","Aural Polyps","condition","1411"
"5113","Cysticercosis","condition","45444"
"206","Alstrom Syndrome","condition","7408"
"2929","Lacrimo-Auriculo-Dento-Digital Syndrome","condition","5861"
"15","Acalvaria","condition","191"
"935","Gilbert Syndrome","condition","11188"
"5103","Syringomyelia","condition","37708"
"6287","HER-2 Positive Breast Cancer","condition","32226"
"3190","Mantle Cell Lymphoma (MCL)","condition","183362"
"5273","Tricuspid Atresia","condition","7561"
"4015","Osteonecrosis","condition","119346"
"6446","Shaken Baby Syndrome","condition","1724"
"5501","Wernicke-Korsakoff Syndrome","condition","6237"
"5758","Dysarthria","condition","130773"
"5512","Wiedemann-Steiner Syndrome","condition","3540"
"4445","Peroxisomal Acyl-CoA Oxidase Deficiency","condition","747"
"1418","Cold-Induced Sweating Syndrome","condition","8419"
"3417","Early Infantile Epileptic Encephalopathy","condition","7926"
"5935","Lump in the Abdomen","condition","472759"
"5097","Syndactyly Type 2","condition","1394"
"850","Cerebelloolivary Atrophy","condition","8523"
"853","Cerebral Amyloid Angiopathy","condition","68384"
"6322","Atypical Teratoid Rhabdoid Tumor (ATRT)","condition","324421"
"1240","Compartment Syndrome","condition","63123"
"507","Thin Basement Membrane Nephropathy","condition","31153"
"1206","Cogan-Reese Syndrome","condition","1630"
"5094","Synovitis","condition","278745"
"346","Aortic Valve Stenosis","condition","2015309"
"1536","Oral Cancer","condition","56995"
"4931","Spinal Stenosis","condition","2694895"
"6008","Infantile Neutropenia","condition","84241"
"5114","Takayasu Arteritis","condition","41551"
"3493","Mixed Connective Tissue Disease","condition","34739"
"6441","Ptosis","condition","129107"
"4639","Retroperitoneal Liposarcoma","condition","30753"
"4737","Pigmented Purpuric Dermatosis","condition","44567"
"5300","Tropical Sprue","condition","6333"
"5458","Von Hippel-Lindau (VHL) Syndrome","condition","28108"
"3815","Glycine Encephalopathy","condition","4087"
"4571","Refsum Disease","condition","4647"
"4232","Pica","condition","26362"
"3588","Limb-Girdle Muscular Dystrophy Type 1A","condition","19597"
"3814","Ballinger-Wallace Syndrome","condition","25586"
"6035","Ovarian Overproduction of Androgens","condition","13266"
"5854","Heart Attack","condition","4900994"
"1208","Proteus-Like Syndrome","condition","3480"
"3170","Germ Cell Tumor","condition","2074"
"2133","Classic Galactosemia","condition","12669"
"220","Amblyopia","condition","52669"
"6549","Familial Short Stature (FSS)","condition","895"
"318","Anorexia","condition","99469"
"5922","Lichen Simplex Chronicus","condition","129752"
"4039","Familial Otosclerosis","condition","26532"
"5812","Bulging Fontanelles","condition","2088"
"5610","Acute Coronary Syndrome","condition","425687"
"5243","Transient Global Amnesia","condition","55797"
"5864","Hepatocerebral Degeneration","condition","248186"
"1572","Nephrogenic Diabetes Insipidus","condition","11762"
"837","Farber Lipogranulomatosis","condition","16077"
"362","Aplastic Anemia","condition","173134"
"6102","Pulmonary Actinomycosis","condition","4684"
"6006","Neurosarcoidosis","condition","202572"
"1643","Down Syndrome","condition","219225"
"1243","Mitochondrial Complex 2 Deficiency","condition","2797"
"2298","Transposition of the Great Arteries","condition","53514"
"3067","Andersen-Tawil Syndrome","condition","2905"
"5444","Virus Associated Hemophagocytic Syndrome","condition","2690"
"4165","Penoscrotal Transposition","condition","1312"
"2227","Gliomatosis Cerebri","condition","1404173"
"3383","Circumferential Skin Creases Kunze Type","condition","30118"
"1077","Ring Chromosome 13","condition","199"
"2839","Juvenile Polyposis Syndrome","condition","187512"
"799","Cri-Du-Chat Syndrome","condition","4482"
"1107","Distal 18q Deletion Syndrome","condition","607"
"3168","Focal or Multifocal Malformations in Neuronal Migration","condition","16202"
"1605","DiGeorge Syndrome","condition","27676"
"4545","Radiation Sickness","condition","14912"
"2194","Giant Congenital Melanocytic Nevus","condition","643333"
"6502","Processing Deficient Progeroid Laminopathies (PDPL)","condition","6444"
"3178","Mallory-Weiss Syndrome","condition","44238"
"2411","Hepatic Venoocclusive Disease with Immunodeficiency","condition","16255"
"1043","Mosaic Trisomy 8","condition","6900"
"2562","Hyperferritinemia-Cataract Syndrome","condition","2251"
"5931","Low Nasal Bridge","condition","219216"
"186","Alopecia Areata","condition","167005"
"998","3p Deletion Syndrome","condition","365"
"1296","Nonbullous Congenital Ichthyosiform Erythroderma","condition","12539"
"56","Miller Syndrome","condition","2356"
"4167","Pentalogy of Cantrell","condition","1629"
"5936","Lung Metastases","condition","11875951"
"4495","Pulmonary Atresia with Ventricular Septal Defect","condition","2186"
"428","Ataxia-Telangiectasia","condition","29296"
"6200","SVC Obstruction","condition","88304"
"4646","Rhabdoid Tumor","condition","124945"
"6368","Menorrhagia","condition","144213"
"654","Buerger Disease","condition","18427"
"6607","Ureteral Reconstruction","procedure","4631"
"6375","Liver Transplant","procedure","756290"
"829","Central Core Disease","condition","3550"
"2555","Hypercementosis","condition","900"
"549","Bjornstad Syndrome","condition","138"
"6481","Emphysema","condition","1164435"
"5315","Tularemia","condition","22429"
"582","Borjeson-Forssman-Lehmann Syndrome","condition","2411"
"2611","Hyperprolinemia","condition","1104"
"2799","Intrauterine Growth Restriction","condition","140202"
"5887","Hypervitaminosis D","condition","12445"
"1179","Cleft Tongue","condition","1779"
"1881","Erythroderma","condition","78419"
"2505","Horseshoe Kidney","condition","8085"
"2010","Genetic Epilepsy with Febrile Seizures Plus (GEFS+)","condition","27871"
"437","Atrial Myxoma","condition","31381"
"940","Progressive Familial Intrahepatic Cholestasis Type 2","condition","340558"
"1336","Wieacker Wolff Syndrome","condition","754"
"1023","Chromosome 6q Duplication","condition","535"
"3531","Mucopolysaccharidosis Type 7 (MPS VII, Sly Syndrome)","condition","2882"
"2204","Gigantism","condition","33716"
"5083","Syndactyly Type 1","condition","1459"
"3514","Moyamoya Disease","condition","40601"
"5660","Bile Duct Obstruction","condition","491557"
"963","Chondrosarcoma","condition","77196"
"1563","Dextrocardia","condition","20483"
"4721","Sarcoidosis","condition","428629"
"5534","Woods Black Norbury Syndrome","condition","418"
"6417","Glucose Transporter Deficiency","condition","262"
"2071","Necrotizing Fasciitis","condition","53076"
"4863","Sjogren Syndrome","condition","257975"
"459","Food Poisoning","condition","10086"
"6615","Vagotomy","procedure","69992"
"2727","X-Linked Infantile Nystagmus","condition","5049"
"1108","Chromosome 18p Deletion","condition","1184"
"5568","X-Linked Juvenile Retinoschisis","condition","2644"
"2178","Genital Dwarfism","condition","4245"
"5813","Enlarged Fontanelles","condition","31"
"2624","Hirsutism in Women","condition","22247"
"4392","Primary Lateral Sclerosis","condition","336881"
"4438","Protoporphyria","condition","6498"
"4401","Prinzmetal's Variant Angina","condition","18642"
"3001","Maple Syrup Urine Disease","condition","8565"
"8","Ablepharon Macrostomia Syndrome","condition","1275"
"4198","Peters Plus Syndrome","condition","888"
"6477","ALK-Positive Non-Small Cell Lung Cancer","condition","1669422"
"5917","Lactose Intolerance","condition","27311"
"3151","Age-Related Macular Degeneration (ARMD)","condition","1945189"
"4417","Progressive Supranuclear Palsy Atypical","condition","57054"
"1368","Cortical Dysplasia","condition","176735"
"1796","Endometrial Stromal Sarcoma","condition","491895"
"4481","Multiple Pterygium Syndrome X Linked","condition","699"
"3270","C3 Glomerulopathy","condition","336"
"3665","Tubular Aggregate Myopathy","condition","18384"
"4699","Ruvalcaba Syndrome","condition","13192"
"852","Cerebellum Agenesis Hydrocephaly","condition","58203"
"324","Anthrax Infection","condition","36708"
"1998","Fanconi Anemia","condition","37506"
"5895","Increased Intracranial Pressure","condition","156160"
"22","Accessory Deep Peroneal Nerve","condition","11485"
"6005","Neuroretinitis","condition","319312"
"6056","Penile Cancer","condition","60215"
"4397","Primary Tubular Proximal Acidosis","condition","25120"
"821","Caudal Regression Syndrome","condition","8226"
"5323","Tyrosinemia Type 1","condition","1322"
"6205","Tabes Dorsalis","condition","3639"
"4828","Shwachman-Diamond Syndrome","condition","7582"
"785","Carney Complex","condition","16974"
"2941","Landau-Kleffner Syndrome","condition","184528"
"2386","Sporadic Hemiplegic Migraine","condition","11065"
"5840","Glomus Jugulare Tumor","condition","16198"
"651","X-Linked Agammaglobulinemia","condition","5316"
"6494","Transthyretin Amyloid Cardiomyopathy","condition","6332"
"6064","Perirenal Abscess","condition","2306973"
"3621","Myasthenia Gravis","condition","245738"
"6027","Osmotic Diuresis","condition","66876"
"1141","Chronic Lymphocytic Leukemia (CLL)","condition","850912"
"2265","Phosphoglycerate Mutase Deficiency","condition","894"
"968","Choriocarcinoma","condition","69333"
"6555","Percutaneous Coronary Intervention (PCI)","procedure","641779"
"5235","Congenital Toxoplasmosis","condition","15471"
"2185","Gerstmann-Straussler-Scheinker Syndrome","condition","3236"
"6526","RASopathies","condition","29968"
"4718","Hypoparathyroidism-Intellectual Disability-Dysmorphism Syndrome","condition","3561"
"5923","Livedo Reticularis","condition","19886"
"1690","Dysplasia Epiphysealis Hemimelica","condition","1077"
"1891","Erythromelalgia","condition","7302"
"3639","Myhre Syndrome","condition","1323"
"2257","Danon Disease","condition","4434"
"2228","Gliosarcoma","condition","329941"
"2408","Hennekam Syndrome","condition","5706"
"3501","Mondor Disease","condition","35634"
"6012","Normal Pressure Hydrocephalus","condition","165100"
"6009","Newborn Head Molding","condition","907"
"981","Chromophobe Renal Cell Carcinoma","condition","712603"
"745","Vaginal Yeast Infection","condition","196351"
"4026","Osteoporosis","condition","4599448"
"5642","Asymptomatic Bacteriuria","condition","56715"
"6591","Gamma Knife Radiosurgery","procedure","20374"
"5178","Thrombocytopenia","condition","1326713"
"60","Acrofacial Dysostosis Nager Type","condition","1063"
"6239","Ulnar Nerve Dysfunction","condition","2105"
"6278","COVID-19","condition","3318958"
"415","Metachromatic Leukodystrophy","condition","10500"
"2532","Hydronephrosis","condition","1293638"
"1411","X-Linked Creatine Deficiency","condition","1523"
"3023","Lichen Sclerosus","condition","74695"
"5441","Viral Hemorrhagic Fever","condition","305475"
"6126","Retropharyngeal Abscess","condition","12215"
"2111","Frontonasal Dysplasia Klippel Feil Syndrome","condition","7719"
"1464","Skeletal-Extraskeletal Angiomatosis","condition","12626"
"6626","Turbinectomy","procedure","1773"
"6224","Toxic Nodular Goiter","condition","60221"
"513","Congenital Generalized Lipodystrophy","condition","9406"
"3220","Maturity Onset Diabetes of the Young","condition","15279862"
"5450","Vitamin B12 Deficiency Anemia","condition","994665"
"2460","Herpes Zoster Oticus","condition","9321"
"2387","Familial Hemiplegic Migraine","condition","25049"
"2036","Fetal Parvovirus Syndrome","condition","20340"
"4174","Perilymphatic Fistula","condition","2122"
"4092","Choroid Plexus Papilloma","condition","16634"
"6155","Selective Mutism","condition","5877"
"4881","Somatostatinoma","condition","4039"
