"primary_type_2_npi","referring_type_2_npi","primary_type_2_npi_city","referring_type_2_npi_city","primary_type_2_npi_state","referring_type_2_npi_state","primary_type_2_npi_postal_code","referring_type_2_npi_postal_code","primary_type_2_npi_lat","referring_type_2_npi_lat","primary_type_2_npi_lng","referring_type_2_npi_lng","primary_type_2_npi_name","referring_type_2_npi_name","primary_hospital_name","referring_hospital_name","primary_type_1_npi","referring_type_1_npi","primary_type_1_npi_name","referring_type_1_npi_name","primary_specialty","referring_specialty","date","diagnosis_code","diagnosis_code_description","procedure_code","procedure_code_description","total_claim_charge","total_claim_line_charge","patient_count"
"1962502229","1831549559","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11220","40.70616149902344","40.641151428222656","-74.00907135009766","-74.01627349853516","INTEGRA PARTNERS LLC","NYU HOSPITALS CENTER","","Tisch Hospital","0","1982237343","","DEANNA KARAM","","","2024-06-01","","","0","Lo sag ri an/pos pnl pre ots","347.19","267.19","1"
"1265587000","1699745984","FARMINGDALE","OCEANSIDE","NEW YORK","NEW YORK","11735","11572","40.731590270996094","40.632320404052734","-73.43270111083984","-73.63684844970703","APEX LABORATORY, INC.","SOUTH NASSAU COMMUNITIES HOSPITAL","","Mount Sinai South Nassau","0","1619056421","","LOUIS SWARTZ","","","2020-07-01","","","84550","Assay Of Blood/Uric Acid","141.46","9.04","1"
"1538144910","1770916983","BURLINGTON","WARRENTON","NORTH CAROLINA","VIRGINIA","27215","20186","36.03179168701172","38.70158004760742","-79.48890686035156","-77.84441375732422","LABORATORY CORPORATION OF AMERICA HOLDINGS","FAUQUIER PHYSICIAN PRACTICES LLC","","Prince William Medical Center","0","1588385991","","LAUREN KIM","","","2024-10-01","","","86787","Antibody Varicella-Zoster","2893","93.45","1"
"1962502229","1265585806","NEW YORK","JACKSONVILLE","NEW YORK","FLORIDA","10005","32207","40.70616149902344","30.290000915527344","-74.00907135009766","-81.63996887207031","INTEGRA PARTNERS LLC","THE NEMOURS FOUNDATION","","Ascension St. Vincent's Southside Hospital","0","1386082550","","ANDRE REBAZA","","","2022-01-01","","","0","Oxygen concentrator","272.14","232.6","2"
"1962502229","1467469023","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11206","40.70616149902344","40.70188903808594","-74.00907135009766","-73.94236755371094","INTEGRA PARTNERS LLC","NEW YORK CITY HEALTH AND HOSPITALS CORPORATION","","NYC Health + Hospitals Woodhull","0","1962086553","","NICOLE DENUCCIO","","","2023-03-01","","","0","Lo sag ri an/pos pnl pre ots","436.34","267.19","1"
"1538144910","1548366404","BURLINGTON","WOODBRIDGE","NORTH CAROLINA","VIRGINIA","27215","22191","36.03179168701172","38.62411880493164","-79.48890686035156","-77.26905059814453","LABORATORY CORPORATION OF AMERICA HOLDINGS","POTOMAC HOSPITAL CORPORATION OF PRINCE WILLIAM","","Sentara Northern Virginia Medical Center","0","1134714439","","JAYLA LAMB","","","2024-09-01","","","87086","Culture Bacterial Quanttative Colony Count Urine","836","80.85","1"
"1053366708","1184022253","CLEARWATER","ROANOKE RAPIDS","FLORIDA","NORTH CAROLINA","33760","27870","27.90778923034668","36.43001174926758","-82.71452331542969","-77.720947265625","BYRAM HEALTHCARE CENTERS, INC.","LAWRENCE D. SINGER, M.D. & ASSOCIATES, PA","","ECU Health North Hospital","0","1063410454","","LAWRENCE SINGER","","","2022-08-01","","","0","Electric breast pump","300","300","1"
"1417915653","1902826456","WARRENDALE","SAN FRANCISCO","PENNSYLVANIA","CALIFORNIA","15086","94121","40.665409088134766","37.77650833129883","-80.09503936767578","-122.49449157714844","ACCREDO HEALTH GROUP INC","ASTHMA & ALLERGY CLINIC OF MARIN & SAN FRANCISCO","","UCSF Health St. Mary's","0","1184674400","","SCHUMAN TAM","","","2020-08-01","","","0","Gammagard liquid injection","15035.22","14135.22","1"
"1962502229","1245526987","NEW YORK","JAMAICA","NEW YORK","NEW YORK","10005","11432","40.70616149902344","40.715328216552734","-74.00907135009766","-73.79306030273438","INTEGRA PARTNERS LLC","NEW LIFE MEDICAL SERVICES PC","","NYC Health + Hospitals Queens","0","1508065277","","RABEYA CHOWDHURY","","","2021-06-01","","","0","Electric breast pump","3043.89","2535.75","17"
"1962502229","1972523348","NEW YORK","STONY BROOK","NEW YORK","NEW YORK","10005","11794","40.70616149902344","40.91379165649414","-74.00907135009766","-73.12532043457031","INTEGRA PARTNERS LLC","UNIVERSITY HOSPITAL AT STONY BROOK","","Stony Brook University Hospital","0","1154056224","","NURIA MARTINEZ","","","2022-10-01","","","0","Electric breast pump","145","145","1"
"1538144910","1639461981","BURLINGTON","WINCHESTER","NORTH CAROLINA","VIRGINIA","27215","22601","36.03179168701172","39.1746711730957","-79.48890686035156","-78.17357635498047","LABORATORY CORPORATION OF AMERICA HOLDINGS","CARING ANGELS HOME HEALTH LLC","","Winchester Medical Center","0","1356099931","","JULIE MEHTA","","","2024-08-01","","","87798","Iadna Nos Amplified Probe Tq Each Organism","3308","408.99","1"
"1699769182","1699769182","SEAL BEACH","SEAL BEACH","CALIFORNIA","CALIFORNIA","90740","90740","33.759620666503906","33.759620666503906","-118.0734634399414","-118.0734634399414","SEAL BEACH HEALTH AND REHABILITATION CENTER","AG SEAL BEACH, LLC","","","0","1093778649","","GHULAM DOSTZADA","","","2020-07-01","","","0","Transport portable x-ray","574.54","460","2"
"1376554592","0","CHICAGO","","ILLINOIS","","60602","","41.88309097290039","0","-87.62911987304688","0","CITY OF CHICAGO EMS","","","","0","1376554592","","CITY OF CHICAGO EMS","","","2023-01-01","","","0","Ground mileage","63157.7","727.7","17"
"0","1275724767","","BRONX","","NEW YORK","","10456","0","40.83002853393555","0","-73.90814971923828","","BOSTON PEDIATRICS, PLLC","","BronxCare Dr. Martin Luther King, Jr. Health Center","0","1144518614","","MANUEL FRANCO","","","2020-05-01","","","81001","Urnls Dip Stick/Tablet Reagent Auto Microscopy","1450","50","1"
"0","0","","","","","","","0","0","0","0","","","","","0","1861895500","","ONPOINT LAB, LLC","","","2021-01-01","","","87426","Iaad Ia Severe Aqt Respir Synd Coronavirus","225","225","1"
"1316052566","0","LAWRENCEVILLE","","GEORGIA","","30046","","33.949588775634766","0","-83.99417114257812","0","GWINNET COUNTY FIRE & EMERGENCY SERVICES","","","","0","1316052566","","GWINNET COUNTY FIRE & EMERGENCY SERVICES","","","2021-01-01","","","0","Ground mileage","3105","180","3"
"1649215229","1760498588","LITHIA SPRINGS","COVINGTON","GEORGIA","GEORGIA","30122","30014","33.762969970703125","33.57830047607422","-84.63819122314453","-83.82048034667969","WYATT'S PHARMACY","PIEDMONT NEWTON HOSPITAL, INC.","","Piedmont Newton Hospital","0","1871565176","","AMY COCHRAN","","","2018-04-01","","","0","Electric breast pump","796","796","4"
"1538144910","1801342639","BURLINGTON","MAITLAND","NORTH CAROLINA","FLORIDA","27215","32751","36.03179168701172","28.631189346313477","-79.48890686035156","-81.3641128540039","LABORATORY CORPORATION OF AMERICA HOLDINGS","ADVANCED DERMATOLOGY OF VIRGINIA INC","","AdventHealth Orlando","0","1205934213","","REEM TADROS","","","2024-08-01","","","87070","Cul Bact Xcpt Urine Blood/Stool Aerobic Isol","181","40.68","1"
"1962502229","1407877137","NEW YORK","STATEN ISLAND","NEW YORK","NEW YORK","10005","10305","40.70616149902344","40.59532165527344","-74.00907135009766","-74.075439453125","INTEGRA PARTNERS LLC","STATEN ISLAND UNIVERSITY HOSPITAL","","Staten Island University Hospital","0","1205322187","","ABENA AMOABENG","","","2024-07-01","","","0","Electric breast pump","265","265","2"
"1952440604","1710087127","MARLBOROUGH","BOSTON","MASSACHUSETTS","MASSACHUSETTS","01752","02115","42.34939956665039","42.34107971191406","-71.54680633544922","-71.0945816040039","OPTION CARE","CHILDREN'S HOSPITAL CORPORATION","","Boston Children's Hospital","0","1528310257","","CAROLYN ROSA","","","2017-08-01","","","0","Hit tpn 2 liter diem","10643.94","9344.02","1"
"1538144910","1548378235","BURLINGTON","WASHINGTON","NORTH CAROLINA","DISTRICT OF COLUMBIA","27215","20010","36.03179168701172","38.932369232177734","-79.48890686035156","-77.030029296875","LABORATORY CORPORATION OF AMERICA HOLDINGS","WASHINGTON HOSPITAL CENTER CORPORATION","","Medstar Washington Hospital Center","0","1427796259","","NADERA ALTORK","","","2023-03-01","","","80053","Comprehensive Metabolic Panel","231","48.3","1"
"1962502229","1922090554","NEW YORK","GRAND RAPIDS","NEW YORK","MICHIGAN","10005","49503","40.70616149902344","42.96257019042969","-74.00907135009766","-85.65926361083984","INTEGRA PARTNERS LLC","SPECTRUM HEALTH HOSPITALS","","Corwell Health Butterworth Hospital","0","1245619170","","SARA BADGER","","","2024-08-01","","","0","Electric breast pump","155","155","1"
"0","0","","","","","","","0","0","0","0","","","","","0","1073235735","","SONYA WEAVER","","","2024-08-01","","","0","Personal care ser per 15 min","6696","2232","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1578121281","","AMINA IGEH","","","2021-09-01","","","0","Electric breast pump","192.5","192.5","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1083901847","","JESSICA JACOBS","","","2023-02-01","","","0","Electric breast pump","145","145","1"
"1841363371","0","HOUSTON","","TEXAS","","77039","","29.909259796142578","0","-95.34117889404297","0","KROGER PHARMACY","","","","0","1841363371","","KROGER PHARMACY","","","2017-09-01","","","90662","Iiv Vaccine Preserv Free Increased Ag Content Im","60","49.03","1"
"1245720820","1356452403","DELAND","MONTGOMERY","FLORIDA","ALABAMA","32724","36106","29.056499481201172","32.352500915527344","-81.22881317138672","-86.25758361816406","DAVITA LABS","MONTGOMERY KIDNEY SPECIALISTS, LLP","","Jackson Hospital","0","1487149134","","APOORV DEOTARE","","","2024-10-01","","","83970","Assay Of Parathormone","841","841.28","1"
"1649215229","1689759581","LITHIA SPRINGS","COLUMBUS","GEORGIA","GEORGIA","30122","31901","33.762969970703125","32.464881896972656","-84.63819122314453","-84.97987365722656","WYATT'S PHARMACY","SERENA D. TIDWELL, M.D., P.C.","","Piedmont Columbus Regional - Midtown Campus","0","1033141031","","SERENA TIDWELL","","","2018-02-01","","","0","Electric breast pump","1094","898","2"
"0","1669653101","","LONG BEACH","","CALIFORNIA","","90806","0","33.804500579833984","0","-118.18760681152344","","NAYYER Z. ALI, MD INC.","","","0","1629028048","","NAYYER ALI","","","2022-09-01","","","0","Rails bed side full length","2719.53","36.78","1"
"1912952375","1073539508","SOUTHLAKE","LUBBOCK","TEXAS","TEXAS","76092","79410","32.95998001098633","33.5696907043457","-97.14859008789062","-101.89127349853516","BYRAM HEALTHCARE CENTERS, INC.","WOMEN'S HEALTH, LLP","","Covenant Medical Center","0","1841216454","","CHRISTINA BELLE-HENRY","","","2022-02-01","","","0","Electric breast pump","300","300","1"
"1649215229","1437186111","LITHIA SPRINGS","ATHENS","GEORGIA","GEORGIA","30122","30606","33.762969970703125","33.939598083496094","-84.63819122314453","-83.42877960205078","WYATT'S PHARMACY","PIEDMONT ATHENS REGIONAL MEDICAL CENTER, INC.","","Piedmont Athens Regional Medical Center","0","1104982115","","RACHEL MURTHY","","","2019-05-01","","","0","Replacement breastpump cap","20","20","1"
"1538144910","1780694372","BURLINGTON","HARRISONBURG","NORTH CAROLINA","VIRGINIA","27215","22801","36.03179168701172","38.404571533203125","-79.48890686035156","-78.87718200683594","LABORATORY CORPORATION OF AMERICA HOLDINGS","SENTARA RMH MEDICAL CENTER","","Sentara RMH Medical Center","0","1174066633","","KAYA PAYNE","","","2021-09-01","","","86038","Antinuclear Antibodies Ana","1758","87.41","1"
"1962502229","1952332801","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10021","40.70616149902344","40.76939010620117","-74.00907135009766","-73.95870971679688","INTEGRA PARTNERS LLC","THE NEW YORK AND PRESBYTERIAN HOSPITAL","","New York Presbyterian/Weill Cornell Medical Center","0","1578182473","","ERIN CARAHER","","","2022-07-01","","","0","Electric breast pump","95","95","1"
"1962502229","1366485559","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10128","40.70616149902344","40.78137969970703","-74.00907135009766","-73.95014953613281","INTEGRA PARTNERS LLC","CARNEGIE HILL IMAGING FOR WOMEN","","The Mount Sinai Hospital","0","1124559620","","CELIA MUOSER","","","2023-05-01","","","0","Lo sag ri an/pos pnl pre ots","267.19","267.19","1"
"1912952375","1073633574","SOUTHLAKE","BROOKLYN","TEXAS","NEW YORK","76092","11229","32.95998001098633","40.6008186340332","-97.14859008789062","-73.94400024414062","BYRAM HEALTHCARE CENTERS, INC.","MEDWELL WOMENS MEDICAL SERVICES PLLC","","Maimonides Midwood Community Hospital","0","1649354036","","SUSAN SHI","","","2019-05-01","","","0","Electric breast pump","600","600","2"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1336477975","","JOAN KOENIG","","","2017-09-01","","","0","Electric breast pump","300","300","1"
"1265587000","1083661839","FARMINGDALE","BOCA RATON","NEW YORK","FLORIDA","11735","33431","40.731590270996094","26.381010055541992","-73.43270111083984","-80.1034927368164","APEX LABORATORY, INC.","MANOR CARE OF BOCA RATON FL LLC","","Mercy Health- Saint Vincent Medical Center","0","1639184351","","DONOVAN NEMBHARD","","","2020-07-01","","","85027","Blood Count Complete Automated","109.45","6.47","1"
"1265587000","1902865355","FARMINGDALE","WEST ISLIP","NEW YORK","NEW YORK","11735","11795","40.731590270996094","40.70787811279297","-73.43270111083984","-73.29826354980469","APEX LABORATORY, INC.","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","","Good Samaritan University Hospital","0","1477634350","","MICHAEL GRAY","","","2020-07-01","","","85025","Blood Count Complete Auto&Auto Difrntl Wbc","55.2","7.77","1"
"1962502229","1104808062","NEW YORK","NYACK","NEW YORK","NEW YORK","10005","10960","40.70616149902344","41.092018127441406","-74.00907135009766","-73.92584228515625","INTEGRA PARTNERS LLC","MONTEFIORE NYACK HOSPITAL","","Montefiore Nyack Hospital","0","1336585082","","NICOLE CHEN","","","2023-01-01","","","0","Electric breast pump","145","145","1"
"1962502229","1265596548","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10459","40.70616149902344","40.82585144042969","-74.00907135009766","-73.89289093017578","INTEGRA PARTNERS LLC","URBAN HEALTH PLAN, INC.","","BronxCare Dr. Martin Luther King, Jr. Health Center","0","1235264995","","NICOLE REIDE","","","2023-02-01","","","0","Electric breast pump","145","145","1"
"1811997638","1528552551","LIBERTYVILLE","TALLAHASSEE","ILLINOIS","FLORIDA","60048","32303","42.29521942138672","30.51435089111328","-87.94981384277344","-84.3436279296875","MEDLINE HEALTHCARE COMPANY","TALLAHASSEE BIRTH COTTAGE, LLC","","Tallahassee Memorial Healthcare","0","1548290570","","LAYLA SWISHER","","","2021-05-01","","","0","Electric breast pump","124","124","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1609495068","","ELIZABETH WILL","","","2021-06-01","","","0","Electric breast pump","290","290","2"
"0","1932103413","","NEW YORK","","NEW YORK","","10029","0","40.79172897338867","0","-73.94396209716797","","MOUNT SINAI HOSPITAL","","The Mount Sinai Hospital","0","1487648176","","PHILIP RABITO","","","2023-03-01","","","84403","Assay Of Testosterone Total","1708.86","86.04","1"
"1538144910","1366628430","BURLINGTON","HYATTSVILLE","NORTH CAROLINA","MARYLAND","27215","20783","36.03179168701172","38.99911117553711","-79.48890686035156","-76.96880340576172","LABORATORY CORPORATION OF AMERICA HOLDINGS","OB/GYN WOMEN'S CARE, P.C.","","Holy Cross Hospital","0","1407897325","","EVITA JAMES","","","2024-08-01","","","86592","Syphilis Test Non-Treponemal Antibody Qual","552","40.95","1"
"1245720820","1306088059","DELAND","LOS ANGELES","FLORIDA","CALIFORNIA","32724","90026","29.056499481201172","34.07926940917969","-81.22881317138672","-118.26300811767578","DAVITA LABS","TOTAL RENAL CARE INC","","Ascension Saint Thomas Hospital West","0","1134110208","","TUAN NGO","","","2024-09-01","","","83970","Assay Of Parathormone","890","841.28","1"
"1265587000","1235677162","FARMINGDALE","SOUTH OZONE PARK","NEW YORK","NEW YORK","11735","11420","40.731590270996094","40.673580169677734","-73.43270111083984","-73.81787109375","APEX LABORATORY, INC.","LINK HOMECARE-CDPAP LLC.","","NYC Health + Hospitals Queens","0","1437151537","","JON MICHNOVICZ","","","2020-08-01","","","80061","Lipid Panel","90.1","13.39","1"
"1962502229","1467586792","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11219","40.70616149902344","40.63267135620117","-74.00907135009766","-73.99668884277344","INTEGRA PARTNERS LLC","BORO PARK OBSTETRICS & GYNECOLOGY P.C.","","Maimonides Medical Center","0","1477559086","","DIANA ROTH","","","2024-03-01","","","0","Electric breast pump","166.66","117.38","1"
"1346472859","1942423579","OAKHURST","BRONX","NEW JERSEY","NEW YORK","07755","10461","40.26369094848633","40.8474006652832","-74.02284240722656","-73.84066009521484","GENESIS LABORATORY MANAGEMENT, LLC","NEW YORK SPINE & SPORT REHABILITATION MEDICINE P.C.","","NYC Health + Hospitals Jacobi","0","1235404443","","GEETHA AJAY","","","2017-03-01","","","0","Drug test def 15-21 classes","3400","3000","1"
"0","1518239219","","GRAND JUNCTION","","COLORADO","","81501","0","39.07210922241211","0","-108.547607421875","","MARILLAC CLINIC, INC.","","Saint Mary's Medical Center","0","1841814209","","HUMBERTO TREVINO","","","2023-04-01","","","0","Automatic bp monitor, dial","69.4","69.4","1"
"1083793566","0","WILLIAMSVILLE","","NEW YORK","","14221","","42.98003005981445","0","-78.72284698486328","0","VNA HOME CARE SERVICES","","","","0","1851032072","","NOAH STANCO","","","2024-09-01","","","0","Enteral feed supp pump per d","171.6","171.6","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1326046376","","ROBERT REEVES","","","2017-01-01","","","0","Electric breast pump","600","600","2"
"1912952375","1215181300","SOUTHLAKE","CAMBRIDGE","TEXAS","MASSACHUSETTS","76092","02139","32.95998001098633","42.36252975463867","-97.14859008789062","-71.10301971435547","BYRAM HEALTHCARE CENTERS, INC.","THRIVE COUNSELING LLC","","Centra Lynchburg General Hospital","0","1124050869","","RENEE ANDERSON","","","2022-03-01","","","0","Electric breast pump","300","300","1"
